,f_1,f_2,f_3,f_4
1130,355.0,0.0,420.5,0.34227299735321126
1131,385.0,0.0,588.0,0.4192279299231171
1132,355.0,0.0,420.5,0.34227299735321126
1133,355.0,0.0,420.5,0.34227299735321126
1134,402.0,4.0,835.45,0.6377410468319559
1135,355.0,0.0,420.5,0.34227299735321126
1136,385.0,0.0,588.0,0.4192279299231171
1137,355.0,0.0,420.5,0.34227299735321126
1138,355.0,0.0,420.5,0.34227299735321126
1139,402.0,4.0,835.45,0.6377410468319559
1140,401.0,3.0,754.15,0.6186193485658726
1141,392.0,3.0,756.85,0.6186193485658726
1142,402.0,4.0,835.45,0.6377410468319559
1143,401.0,3.0,754.15,0.6186193485658726
1144,402.0,4.0,835.45,0.6377410468319559
1145,394.0,2.0,672.15,0.5720664758097913
1146,385.0,2.0,674.85,0.5720664758097913
1147,402.0,4.0,835.45,0.6377410468319559
1148,394.0,2.0,672.15,0.5720664758097913
1149,402.0,4.0,835.45,0.6377410468319559
1150,384.0,1.0,596.15,0.5165109202542357
1151,384.0,1.0,596.15,0.5165109202542357
1152,338.0,2.0,671.8,0.5720664758097913
1153,384.0,1.0,596.15,0.5165109202542357
1154,402.0,4.0,835.45,0.6377410468319559
1155,370.0,0.0,504.25,0.4145735429157889
1156,410.0,1.0,747.75,0.47478348547867266
1157,369.0,1.0,512.4,0.4395559876843299
1158,370.0,0.0,504.25,0.4145735429157889
1159,402.0,4.0,835.45,0.6377410468319559
1160,370.0,0.0,504.25,0.4192279299231171
1161,410.0,1.0,747.75,0.47478348547867266
1162,370.0,0.0,504.25,0.4192279299231171
1163,370.0,0.0,504.25,0.4192279299231171
1164,402.0,4.0,835.45,0.6377410468319559
1165,370.0,0.0,504.25,0.4192279299231171
1166,410.0,1.0,747.75,0.47478348547867266
1167,370.0,0.0,504.25,0.4192279299231171
1168,370.0,0.0,504.25,0.4192279299231171
1169,402.0,4.0,835.45,0.6377410468319559
1170,401.0,3.0,754.15,0.6186193485658726
1171,392.0,3.0,756.85,0.6186193485658726
1172,402.0,4.0,835.45,0.6377410468319559
1173,401.0,3.0,754.15,0.6186193485658726
1174,402.0,4.0,835.45,0.6377410468319559
1175,394.0,2.0,672.15,0.5720664758097913
1176,431.0,3.0,921.65,0.6186193485658726
1177,402.0,4.0,835.45,0.6377410468319559
1178,394.0,2.0,672.15,0.5720664758097913
1179,402.0,4.0,835.45,0.6377410468319559
1180,384.0,1.0,596.15,0.5165109202542357
1181,436.0,5.0,1094.6,0.6377410468319559
1182,402.0,4.0,835.45,0.6377410468319559
1183,384.0,1.0,596.15,0.5165109202542357
1184,402.0,4.0,835.45,0.6377410468319559
1185,370.0,0.0,504.25,0.4145735429157889
1186,438.0,7.0,1268.25,0.6377410468319559
1187,402.0,2.0,746.0,0.521336358234754
1188,370.0,0.0,504.25,0.4145735429157889
1189,402.0,4.0,835.45,0.6377410468319559
1190,370.0,0.0,504.25,0.4192279299231171
1191,438.0,7.0,1268.25,0.6377410468319559
1192,400.0,0.0,671.75,0.4192279299231171
1193,370.0,0.0,504.25,0.4192279299231171
1194,402.0,4.0,835.45,0.6377410468319559
1195,370.0,0.0,504.25,0.4192279299231171
1196,438.0,7.0,1268.25,0.6377410468319559
1197,400.0,0.0,671.75,0.4192279299231171
1198,370.0,0.0,504.25,0.4192279299231171
1199,402.0,4.0,835.45,0.6377410468319559
1200,401.0,3.0,754.15,0.6186193485658726
1201,439.0,8.0,1346.95,0.6377410468319559
1202,402.0,4.0,835.45,0.6377410468319559
1203,401.0,3.0,754.15,0.6186193485658726
1204,402.0,4.0,835.45,0.6377410468319559
1205,394.0,2.0,672.15,0.5720664758097913
1206,441.0,10.0,1506.95,0.5997497254181746
1207,402.0,4.0,835.45,0.6377410468319559
1208,394.0,2.0,672.15,0.5720664758097913
1209,402.0,4.0,835.45,0.6377410468319559
1210,384.0,1.0,596.15,0.5165109202542357
1211,441.0,10.0,1506.95,0.5997497254181746
1212,402.0,4.0,835.45,0.6377410468319559
1213,384.0,1.0,596.15,0.5165109202542357
1214,402.0,4.0,835.45,0.6377410468319559
1215,370.0,0.0,504.25,0.4145735429157889
1216,441.0,10.0,1506.95,0.5997497254181746
1217,431.0,3.0,921.65,0.6186193485658726
1218,370.0,0.0,504.25,0.4145735429157889
1219,402.0,4.0,835.45,0.6377410468319559
1220,370.0,0.0,504.25,0.4192279299231171
1221,441.0,10.0,1506.95,0.5997497254181746
1222,431.0,3.0,921.65,0.6186193485658726
1223,370.0,0.0,504.25,0.4192279299231171
1224,402.0,4.0,835.45,0.6377410468319559
1225,370.0,0.0,504.25,0.4192279299231171
1226,441.0,10.0,1506.95,0.5997497254181746
1227,431.0,3.0,921.65,0.6186193485658726
1228,370.0,0.0,504.25,0.4192279299231171
1229,402.0,4.0,835.45,0.6377410468319559
1230,401.0,3.0,754.15,0.6186193485658726
1231,441.0,10.0,1506.95,0.5997497254181746
1232,402.0,4.0,835.45,0.6377410468319559
1233,401.0,3.0,754.15,0.6186193485658726
1234,402.0,4.0,835.45,0.6377410468319559
1235,394.0,2.0,672.15,0.5720664758097913
1236,441.0,10.0,1506.95,0.5997497254181746
1237,402.0,4.0,835.45,0.6377410468319559
1238,394.0,2.0,672.15,0.5720664758097913
1239,402.0,4.0,835.45,0.6377410468319559
1240,384.0,1.0,596.15,0.5165109202542357
1241,441.0,10.0,1506.95,0.5997497254181746
1242,402.0,4.0,835.45,0.6377410468319559
1243,384.0,1.0,596.15,0.5165109202542357
1244,402.0,4.0,835.45,0.6377410468319559
1245,370.0,0.0,504.25,0.4145735429157889
1246,441.0,10.0,1506.95,0.5997497254181746
1247,437.0,6.0,1173.3,0.6377410468319559
1248,370.0,0.0,504.25,0.4145735429157889
1249,402.0,4.0,835.45,0.6377410468319559
1250,370.0,0.0,504.25,0.4192279299231171
1251,441.0,10.0,1506.95,0.5997497254181746
1252,437.0,6.0,1173.3,0.6377410468319559
1253,370.0,0.0,504.25,0.4192279299231171
1254,402.0,4.0,835.45,0.6377410468319559
1255,370.0,0.0,504.25,0.4192279299231171
1256,441.0,10.0,1506.95,0.5997497254181746
1257,437.0,6.0,1173.3,0.6377410468319559
1258,370.0,0.0,504.25,0.4192279299231171
1259,402.0,4.0,835.45,0.6377410468319559
1260,188.0,3.0,501.85,0.6186193485658726
1261,441.0,10.0,1506.95,0.6243180467779398
1262,188.0,3.0,501.85,0.6186193485658726
1263,402.0,4.0,835.45,0.6377410468319559
1264,402.0,4.0,835.45,0.6377410468319559
1265,242.0,1.0,427.95,0.5165109202542357
1266,437.0,6.0,1173.3,0.6377410468319559
1267,242.0,1.0,427.95,0.5165109202542357
1268,330.0,3.0,670.05,0.6186193485658726
1269,402.0,4.0,835.45,0.6377410468319559
1270,284.0,0.0,336.4,0.34227299735321126
1271,431.0,3.0,921.65,0.6186193485658726
1272,284.0,0.0,336.4,0.34227299735321126
1273,308.0,2.0,504.3,0.4951115432398855
1274,402.0,4.0,835.45,0.6377410468319559
1275,284.0,0.0,336.4,0.34227299735321126
1276,431.0,3.0,921.65,0.6186193485658726
1277,284.0,0.0,336.4,0.34227299735321126
1278,355.0,0.0,420.5,0.34227299735321126
1279,402.0,4.0,835.45,0.6377410468319559
1280,284.0,0.0,336.4,0.34227299735321126
1281,431.0,3.0,921.65,0.6186193485658726
1282,284.0,0.0,336.4,0.34227299735321126
1283,355.0,0.0,420.5,0.34227299735321126
1284,402.0,4.0,835.45,0.6377410468319559
1285,284.0,0.0,336.4,0.34227299735321126
1286,431.0,3.0,921.65,0.6186193485658726
1287,284.0,0.0,336.4,0.34227299735321126
1288,355.0,0.0,420.5,0.34227299735321126
1289,402.0,4.0,835.45,0.6377410468319559
1290,402.0,4.0,835.45,0.6377410468319559
1291,441.0,10.0,1506.95,0.5997497254181746
1292,402.0,4.0,835.45,0.6377410468319559
1293,402.0,4.0,835.45,0.6377410468319559
1294,402.0,4.0,835.45,0.6377410468319559
1295,259.0,3.0,585.95,0.6186193485658726
1296,434.0,4.0,1009.4,0.6186193485658726
1297,259.0,3.0,585.95,0.6186193485658726
1298,401.0,3.0,754.15,0.6186193485658726
1299,402.0,4.0,835.45,0.6377410468319559
1300,309.0,1.0,496.15,0.47478348547867266
1301,414.0,1.0,763.65,0.5165109202542357
1302,309.0,1.0,496.15,0.47478348547867266
1303,323.0,2.0,588.05,0.5720664758097913
1304,402.0,4.0,835.45,0.6377410468319559
1305,355.0,0.0,420.5,0.34227299735321126
1306,385.0,0.0,588.0,0.4192279299231171
1307,355.0,0.0,420.5,0.34227299735321126
1308,365.0,1.0,496.5,0.3978285529087668
1309,402.0,4.0,835.45,0.6377410468319559
1310,355.0,0.0,420.5,0.34227299735321126
1311,385.0,0.0,588.0,0.4192279299231171
1312,355.0,0.0,420.5,0.34227299735321126
1313,355.0,0.0,420.5,0.34227299735321126
1314,402.0,4.0,835.45,0.6377410468319559
1315,355.0,0.0,420.5,0.34227299735321126
1316,385.0,0.0,588.0,0.4192279299231171
1317,355.0,0.0,420.5,0.34227299735321126
1318,355.0,0.0,420.5,0.34227299735321126
1319,402.0,4.0,835.45,0.6377410468319559
1320,402.0,4.0,835.45,0.6377410468319559
1321,433.0,4.0,1006.85,0.6377410468319559
1322,402.0,4.0,835.45,0.6377410468319559
1323,402.0,4.0,835.45,0.6377410468319559
1324,402.0,4.0,835.45,0.6377410468319559
1325,401.0,3.0,754.15,0.6186193485658726
1326,425.0,3.0,920.95,0.5911881740758747
1327,402.0,4.0,835.45,0.6377410468319559
1328,401.0,3.0,754.15,0.6186193485658726
1329,402.0,4.0,835.45,0.6377410468319559
1330,338.0,2.0,671.8,0.5720664758097913
1331,394.0,2.0,672.15,0.552278579016547
1332,338.0,2.0,671.8,0.5720664758097913
1333,394.0,2.0,672.15,0.5720664758097913
1334,402.0,4.0,835.45,0.6377410468319559
1335,369.0,1.0,512.4,0.4395559876843299
1336,410.0,1.0,747.75,0.47478348547867266
1337,369.0,1.0,512.4,0.4395559876843299
1338,384.0,1.0,596.15,0.5165109202542357
1339,402.0,4.0,835.45,0.6377410468319559
1340,370.0,0.0,504.25,0.4192279299231171
1341,410.0,1.0,747.75,0.4571832406057005
1342,370.0,0.0,504.25,0.4192279299231171
1343,385.0,0.0,588.0,0.4145735429157889
1344,402.0,4.0,835.45,0.6377410468319559
1345,370.0,0.0,504.25,0.4192279299231171
1346,410.0,1.0,747.75,0.4571832406057005
1347,370.0,0.0,504.25,0.4192279299231171
1348,385.0,0.0,588.0,0.4145735429157889
1349,402.0,4.0,835.45,0.6377410468319559
1350,402.0,4.0,835.45,0.6377410468319559
1351,402.0,4.0,835.45,0.6377410468319559
1352,402.0,4.0,835.45,0.6377410468319559
1353,402.0,4.0,835.45,0.6377410468319559
1354,402.0,4.0,835.45,0.6377410468319559
1355,401.0,3.0,754.15,0.6186193485658726
1356,431.0,3.0,921.65,0.6186193485658726
1357,402.0,4.0,835.45,0.6377410468319559
1358,401.0,3.0,754.15,0.6186193485658726
1359,402.0,4.0,835.45,0.6377410468319559
1360,394.0,2.0,672.15,0.5720664758097913
1361,436.0,5.0,1094.6,0.6377410468319559
1362,402.0,4.0,835.45,0.6377410468319559
1363,394.0,2.0,672.15,0.5720664758097913
1364,402.0,4.0,835.45,0.6377410468319559
1365,399.0,1.0,679.9,0.5165109202542357
1366,436.0,5.0,1094.6,0.6377410468319559
1367,402.0,2.0,746.0,0.521336358234754
1368,399.0,1.0,679.9,0.5165109202542357
1369,402.0,4.0,835.45,0.6377410468319559
1370,400.0,0.0,671.75,0.4192279299231171
1371,436.0,5.0,1094.6,0.6377410468319559
1372,400.0,0.0,671.75,0.4192279299231171
1373,400.0,0.0,671.75,0.4192279299231171
1374,402.0,4.0,835.45,0.6377410468319559
1375,400.0,0.0,671.75,0.4192279299231171
1376,436.0,5.0,1094.6,0.6377410468319559
1377,400.0,0.0,671.75,0.4192279299231171
1378,400.0,0.0,671.75,0.4192279299231171
1379,402.0,4.0,835.45,0.6377410468319559
1380,402.0,4.0,835.45,0.6377410468319559
1381,439.0,8.0,1346.95,0.6377410468319559
1382,402.0,4.0,835.45,0.6377410468319559
1383,402.0,4.0,835.45,0.6377410468319559
1384,402.0,4.0,835.45,0.6377410468319559
1385,401.0,3.0,754.15,0.6186193485658726
1386,441.0,10.0,1506.95,0.5997497254181746
1387,402.0,4.0,835.45,0.6377410468319559
1388,401.0,3.0,754.15,0.6186193485658726
1389,402.0,4.0,835.45,0.6377410468319559
1390,394.0,2.0,672.15,0.5720664758097913
1391,441.0,10.0,1506.95,0.5997497254181746
1392,402.0,4.0,835.45,0.6377410468319559
1393,394.0,2.0,672.15,0.5720664758097913
1394,402.0,4.0,835.45,0.6377410468319559
1395,399.0,1.0,679.9,0.5165109202542357
1396,441.0,10.0,1506.95,0.5997497254181746
1397,431.0,3.0,921.65,0.6186193485658726
1398,399.0,1.0,679.9,0.5165109202542357
1399,402.0,4.0,835.45,0.6377410468319559
1400,400.0,0.0,671.75,0.4192279299231171
1401,441.0,10.0,1506.95,0.5997497254181746
1402,431.0,3.0,921.65,0.6186193485658726
1403,400.0,0.0,671.75,0.4192279299231171
1404,402.0,4.0,835.45,0.6377410468319559
1405,400.0,0.0,671.75,0.4192279299231171
1406,441.0,10.0,1506.95,0.5997497254181746
1407,431.0,3.0,921.65,0.6186193485658726
1408,400.0,0.0,671.75,0.4192279299231171
1409,402.0,4.0,835.45,0.6377410468319559
1410,402.0,4.0,835.45,0.6377410468319559
1411,441.0,10.0,1506.95,0.5997497254181746
1412,402.0,4.0,835.45,0.6377410468319559
1413,402.0,4.0,835.45,0.6377410468319559
1414,402.0,4.0,835.45,0.6377410468319559
1415,401.0,3.0,754.15,0.6186193485658726
1416,441.0,10.0,1506.95,0.5997497254181746
1417,402.0,4.0,835.45,0.6377410468319559
1418,401.0,3.0,754.15,0.6186193485658726
1419,402.0,4.0,835.45,0.6377410468319559
1420,394.0,2.0,672.15,0.5720664758097913
1421,441.0,10.0,1506.95,0.5997497254181746
1422,402.0,4.0,835.45,0.6377410468319559
1423,394.0,2.0,672.15,0.5720664758097913
1424,402.0,4.0,835.45,0.6377410468319559
1425,399.0,1.0,679.9,0.5165109202542357
1426,441.0,10.0,1506.95,0.5997497254181746
1427,437.0,6.0,1173.3,0.6377410468319559
1428,399.0,1.0,679.9,0.5165109202542357
1429,402.0,4.0,835.45,0.6377410468319559
1430,400.0,0.0,671.75,0.4192279299231171
1431,441.0,10.0,1506.95,0.5997497254181746
1432,437.0,6.0,1173.3,0.6377410468319559
1433,400.0,0.0,671.75,0.4192279299231171
1434,402.0,4.0,835.45,0.6377410468319559
1435,400.0,0.0,671.75,0.4192279299231171
1436,441.0,10.0,1506.95,0.5997497254181746
1437,437.0,6.0,1173.3,0.6377410468319559
1438,400.0,0.0,671.75,0.4192279299231171
1439,402.0,4.0,835.45,0.6377410468319559
1440,188.0,3.0,501.85,0.6186193485658726
1441,441.0,10.0,1506.95,0.6243180467779398
1442,188.0,3.0,501.85,0.6186193485658726
1443,402.0,4.0,835.45,0.6377410468319559
1444,402.0,4.0,835.45,0.6377410468319559
1445,242.0,1.0,427.95,0.5165109202542357
1446,437.0,6.0,1173.3,0.6377410468319559
1447,242.0,1.0,427.95,0.5165109202542357
1448,330.0,3.0,670.05,0.6186193485658726
1449,402.0,4.0,835.45,0.6377410468319559
1450,284.0,0.0,336.4,0.34227299735321126
1451,431.0,3.0,921.65,0.6186193485658726
1452,284.0,0.0,336.4,0.34227299735321126
1453,308.0,2.0,504.3,0.4951115432398855
1454,402.0,4.0,835.45,0.6377410468319559
1455,284.0,0.0,336.4,0.34227299735321126
1456,431.0,3.0,921.65,0.6186193485658726
1457,284.0,0.0,336.4,0.34227299735321126
1458,355.0,0.0,420.5,0.34227299735321126
1459,402.0,4.0,835.45,0.6377410468319559
1460,284.0,0.0,336.4,0.34227299735321126
1461,431.0,3.0,921.65,0.6186193485658726
1462,284.0,0.0,336.4,0.34227299735321126
1463,355.0,0.0,420.5,0.34227299735321126
1464,402.0,4.0,835.45,0.6377410468319559
1465,284.0,0.0,336.4,0.34227299735321126
1466,431.0,3.0,921.65,0.6186193485658726
1467,284.0,0.0,336.4,0.34227299735321126
1468,355.0,0.0,420.5,0.34227299735321126
1469,402.0,4.0,835.45,0.6377410468319559
1470,402.0,4.0,835.45,0.6377410468319559
1471,441.0,10.0,1506.95,0.5997497254181746
1472,402.0,4.0,835.45,0.6377410468319559
1473,402.0,4.0,835.45,0.6377410468319559
1474,402.0,4.0,835.45,0.6377410468319559
1475,259.0,3.0,585.95,0.6186193485658726
1476,434.0,4.0,1009.4,0.6186193485658726
1477,259.0,3.0,585.95,0.6186193485658726
1478,402.0,4.0,835.45,0.6377410468319559
1479,402.0,4.0,835.45,0.6377410468319559
1480,309.0,1.0,496.15,0.47478348547867266
1481,414.0,1.0,763.65,0.5165109202542357
1482,309.0,1.0,496.15,0.47478348547867266
1483,323.0,2.0,588.05,0.5720664758097913
1484,402.0,4.0,835.45,0.6377410468319559
1485,355.0,0.0,420.5,0.34227299735321126
1486,385.0,0.0,588.0,0.4192279299231171
1487,355.0,0.0,420.5,0.34227299735321126
1488,365.0,1.0,496.5,0.3978285529087668
1489,402.0,4.0,835.45,0.6377410468319559
1490,355.0,0.0,420.5,0.34227299735321126
1491,385.0,0.0,588.0,0.4192279299231171
1492,355.0,0.0,420.5,0.34227299735321126
1493,355.0,0.0,420.5,0.34227299735321126
1494,402.0,4.0,835.45,0.6377410468319559
1495,355.0,0.0,420.5,0.34227299735321126
1496,385.0,0.0,588.0,0.4192279299231171
1497,355.0,0.0,420.5,0.34227299735321126
1498,355.0,0.0,420.5,0.34227299735321126
1499,402.0,4.0,835.45,0.6377410468319559
1500,402.0,4.0,835.45,0.6377410468319559
1501,433.0,4.0,1006.85,0.6377410468319559
1502,402.0,4.0,835.45,0.6377410468319559
1503,402.0,4.0,835.45,0.6377410468319559
1504,402.0,4.0,835.45,0.6377410468319559
1505,402.0,4.0,835.45,0.6377410468319559
1506,436.0,5.0,1094.6,0.6377410468319559
1507,402.0,4.0,835.45,0.6377410468319559
1508,402.0,4.0,835.45,0.6377410468319559
1509,402.0,4.0,835.45,0.6377410468319559
1510,338.0,2.0,671.8,0.5720664758097913
1511,394.0,2.0,672.15,0.5720664758097913
1512,338.0,2.0,671.8,0.5720664758097913
1513,394.0,2.0,672.15,0.5720664758097913
1514,402.0,4.0,835.45,0.6377410468319559
1515,369.0,1.0,512.4,0.4395559876843299
1516,410.0,1.0,747.75,0.47478348547867266
1517,369.0,1.0,512.4,0.4395559876843299
1518,384.0,1.0,596.15,0.5165109202542357
1519,402.0,4.0,835.45,0.6377410468319559
1520,370.0,0.0,504.25,0.4192279299231171
1521,410.0,1.0,747.75,0.4571832406057005
1522,370.0,0.0,504.25,0.4192279299231171
1523,385.0,0.0,588.0,0.4145735429157889
1524,402.0,4.0,835.45,0.6377410468319559
1525,370.0,0.0,504.25,0.4192279299231171
1526,410.0,1.0,747.75,0.4571832406057005
1527,370.0,0.0,504.25,0.4192279299231171
1528,385.0,0.0,588.0,0.4145735429157889
1529,402.0,4.0,835.45,0.6377410468319559
1530,402.0,4.0,835.45,0.6377410468319559
1531,402.0,4.0,835.45,0.6377410468319559
1532,402.0,4.0,835.45,0.6377410468319559
1533,402.0,4.0,835.45,0.6377410468319559
1534,402.0,4.0,835.45,0.6377410468319559
1535,402.0,4.0,835.45,0.6377410468319559
1536,402.0,4.0,835.45,0.6377410468319559
1537,402.0,4.0,835.45,0.6377410468319559
1538,402.0,4.0,835.45,0.6377410468319559
1539,402.0,4.0,835.45,0.6377410468319559
1540,401.0,3.0,754.15,0.6186193485658726
1541,436.0,5.0,1094.6,0.6377410468319559
1542,402.0,4.0,835.45,0.6377410468319559
1543,401.0,3.0,754.15,0.6186193485658726
1544,402.0,4.0,835.45,0.6377410468319559
1545,402.0,2.0,746.0,0.521336358234754
1546,436.0,5.0,1094.6,0.6377410468319559
1547,402.0,2.0,746.0,0.521336358234754
1548,424.0,2.0,839.65,0.5720664758097913
1549,402.0,4.0,835.45,0.6377410468319559
1550,400.0,0.0,671.75,0.4192279299231171
1551,438.0,7.0,1261.65,0.6377410468319559
1552,400.0,0.0,671.75,0.4192279299231171
1553,424.0,2.0,839.65,0.5720664758097913
1554,402.0,4.0,835.45,0.6377410468319559
1555,400.0,0.0,671.75,0.4192279299231171
1556,438.0,7.0,1261.65,0.6377410468319559
1557,400.0,0.0,671.75,0.4192279299231171
1558,424.0,2.0,839.65,0.5720664758097913
1559,402.0,4.0,835.45,0.6377410468319559
1560,402.0,4.0,835.45,0.6377410468319559
1561,441.0,10.0,1506.95,0.5997497254181746
1562,402.0,4.0,835.45,0.6377410468319559
1563,402.0,4.0,835.45,0.6377410468319559
1564,402.0,4.0,835.45,0.6377410468319559
1565,402.0,4.0,835.45,0.6377410468319559
1566,441.0,10.0,1506.95,0.5997497254181746
1567,402.0,4.0,835.45,0.6377410468319559
1568,402.0,4.0,835.45,0.6377410468319559
1569,402.0,4.0,835.45,0.6377410468319559
1570,401.0,3.0,754.15,0.6186193485658726
1571,441.0,10.0,1506.95,0.5997497254181746
1572,402.0,4.0,835.45,0.6377410468319559
1573,401.0,3.0,754.15,0.6186193485658726
1574,402.0,4.0,835.45,0.6377410468319559
1575,424.0,2.0,839.65,0.5720664758097913
1576,441.0,10.0,1506.95,0.5997497254181746
1577,431.0,3.0,921.65,0.6186193485658726
1578,424.0,2.0,839.65,0.5720664758097913
1579,402.0,4.0,835.45,0.6377410468319559
1580,424.0,2.0,839.65,0.5720664758097913
1581,441.0,10.0,1506.95,0.5997497254181746
1582,431.0,3.0,921.65,0.6186193485658726
1583,424.0,2.0,839.65,0.5720664758097913
1584,402.0,4.0,835.45,0.6377410468319559
1585,424.0,2.0,839.65,0.5720664758097913
1586,441.0,10.0,1506.95,0.5997497254181746
1587,431.0,3.0,921.65,0.6186193485658726
1588,424.0,2.0,839.65,0.5720664758097913
1589,402.0,4.0,835.45,0.6377410468319559
1590,402.0,4.0,835.45,0.6377410468319559
1591,441.0,10.0,1506.95,0.5997497254181746
1592,402.0,4.0,835.45,0.6377410468319559
1593,402.0,4.0,835.45,0.6377410468319559
1594,402.0,4.0,835.45,0.6377410468319559
1595,402.0,4.0,835.45,0.6377410468319559
1596,441.0,10.0,1506.95,0.5997497254181746
1597,402.0,4.0,835.45,0.6377410468319559
1598,402.0,4.0,835.45,0.6377410468319559
1599,402.0,4.0,835.45,0.6377410468319559
1600,401.0,3.0,754.15,0.6186193485658726
1601,441.0,10.0,1506.95,0.5997497254181746
1602,402.0,4.0,835.45,0.6377410468319559
1603,401.0,3.0,754.15,0.6186193485658726
1604,402.0,4.0,835.45,0.6377410468319559
1605,424.0,2.0,839.65,0.5720664758097913
1606,441.0,10.0,1506.95,0.5997497254181746
1607,437.0,6.0,1173.3,0.6377410468319559
1608,424.0,2.0,839.65,0.5720664758097913
1609,402.0,4.0,835.45,0.6377410468319559
1610,424.0,2.0,839.65,0.5720664758097913
1611,441.0,10.0,1506.95,0.5997497254181746
1612,437.0,6.0,1173.3,0.6377410468319559
1613,424.0,2.0,839.65,0.5720664758097913
1614,402.0,4.0,835.45,0.6377410468319559
1615,424.0,2.0,839.65,0.5720664758097913
1616,441.0,10.0,1506.95,0.5997497254181746
1617,437.0,6.0,1173.3,0.6377410468319559
1618,424.0,2.0,839.65,0.5720664758097913
1619,402.0,4.0,835.45,0.6377410468319559
1620,188.0,3.0,501.85,0.6186193485658726
1621,441.0,10.0,1506.95,0.6243180467779398
1622,188.0,3.0,501.85,0.6186193485658726
1623,402.0,4.0,835.45,0.6377410468319559
1624,402.0,4.0,835.45,0.6377410468319559
1625,242.0,1.0,427.95,0.5165109202542357
1626,437.0,6.0,1173.3,0.6377410468319559
1627,242.0,1.0,427.95,0.5165109202542357
1628,330.0,3.0,670.05,0.6186193485658726
1629,402.0,4.0,835.45,0.6377410468319559
1630,284.0,0.0,336.4,0.34227299735321126
1631,431.0,3.0,921.65,0.6186193485658726
1632,284.0,0.0,336.4,0.34227299735321126
1633,308.0,2.0,504.3,0.4951115432398855
1634,402.0,4.0,835.45,0.6377410468319559
1635,284.0,0.0,336.4,0.34227299735321126
1636,431.0,3.0,921.65,0.6186193485658726
1637,284.0,0.0,336.4,0.34227299735321126
1638,355.0,0.0,420.5,0.34227299735321126
1639,402.0,4.0,835.45,0.6377410468319559
1640,284.0,0.0,336.4,0.34227299735321126
1641,431.0,3.0,921.65,0.6186193485658726
1642,284.0,0.0,336.4,0.34227299735321126
1643,355.0,0.0,420.5,0.34227299735321126
1644,402.0,4.0,835.45,0.6377410468319559
1645,284.0,0.0,336.4,0.34227299735321126
1646,431.0,3.0,921.65,0.6186193485658726
1647,284.0,0.0,336.4,0.34227299735321126
1648,355.0,0.0,420.5,0.34227299735321126
1649,402.0,4.0,835.45,0.6377410468319559
1650,402.0,4.0,835.45,0.6377410468319559
1651,441.0,10.0,1506.95,0.5997497254181746
1652,402.0,4.0,835.45,0.6377410468319559
1653,402.0,4.0,835.45,0.6377410468319559
1654,402.0,4.0,835.45,0.6377410468319559
1655,259.0,3.0,585.95,0.6186193485658726
1656,434.0,4.0,1009.4,0.6186193485658726
1657,259.0,3.0,585.95,0.6186193485658726
1658,402.0,4.0,835.45,0.6377410468319559
1659,402.0,4.0,835.45,0.6377410468319559
1660,309.0,1.0,496.15,0.47478348547867266
1661,414.0,1.0,763.65,0.5165109202542357
1662,309.0,1.0,496.15,0.47478348547867266
1663,323.0,2.0,588.05,0.5720664758097913
1664,402.0,4.0,835.45,0.6377410468319559
1665,355.0,0.0,420.5,0.34227299735321126
1666,385.0,0.0,588.0,0.4192279299231171
1667,355.0,0.0,420.5,0.34227299735321126
1668,365.0,1.0,496.5,0.3978285529087668
1669,402.0,4.0,835.45,0.6377410468319559
1670,355.0,0.0,420.5,0.34227299735321126
1671,385.0,0.0,588.0,0.4192279299231171
1672,355.0,0.0,420.5,0.34227299735321126
1673,355.0,0.0,420.5,0.34227299735321126
1674,402.0,4.0,835.45,0.6377410468319559
1675,355.0,0.0,420.5,0.34227299735321126
1676,385.0,0.0,588.0,0.4192279299231171
1677,355.0,0.0,420.5,0.34227299735321126
1678,355.0,0.0,420.5,0.34227299735321126
1679,402.0,4.0,835.45,0.6377410468319559
1680,402.0,4.0,835.45,0.6377410468319559
1681,433.0,4.0,1006.85,0.6377410468319559
1682,402.0,4.0,835.45,0.6377410468319559
1683,402.0,4.0,835.45,0.6377410468319559
1684,402.0,4.0,835.45,0.6377410468319559
1685,402.0,4.0,835.45,0.6377410468319559
1686,436.0,5.0,1094.6,0.6377410468319559
1687,402.0,4.0,835.45,0.6377410468319559
1688,402.0,4.0,835.45,0.6377410468319559
1689,402.0,4.0,835.45,0.6377410468319559
1690,338.0,2.0,671.8,0.5720664758097913
1691,394.0,2.0,672.15,0.5720664758097913
1692,338.0,2.0,671.8,0.5720664758097913
1693,394.0,2.0,672.15,0.5720664758097913
1694,402.0,4.0,835.45,0.6377410468319559
1695,369.0,1.0,512.4,0.4395559876843299
1696,410.0,1.0,747.75,0.47478348547867266
1697,369.0,1.0,512.4,0.4395559876843299
1698,384.0,1.0,596.15,0.5165109202542357
1699,402.0,4.0,835.45,0.6377410468319559
1700,370.0,0.0,504.25,0.4192279299231171
1701,410.0,1.0,747.75,0.4571832406057005
1702,370.0,0.0,504.25,0.4192279299231171
1703,385.0,0.0,588.0,0.4145735429157889
1704,402.0,4.0,835.45,0.6377410468319559
1705,370.0,0.0,504.25,0.4192279299231171
1706,410.0,1.0,747.75,0.4571832406057005
1707,370.0,0.0,504.25,0.4192279299231171
1708,385.0,0.0,588.0,0.4145735429157889
